Exchange,Rank,Name
CoinEx,118,PancakeSwap CAKE
CoinEx,120,XDC Network XDC
CoinEx,120,Compound COMP
CoinEx,121,Aerodrome AERO
CoinEx,122,Livepeer LPT
CoinEx,124,Wormhole W
CoinEx,125,Axelar AXL
CoinEx,126,Bored Ape Yacht Club APE
CoinEx,126,Terra Classic LUNC
CoinEx,128,Trust Wallet TWT
CoinEx,128,APENFT NFT
CoinEx,129,1inch 1INCH
CoinEx,130,Kava KAVA
CoinEx,131,WEMIX WEMIX
CoinEx,134,SafePal SFP
CoinEx,134,IoTeX IOTX
CoinEx,135,Aragon ANT
CoinEx,136,Aevo AEVO
CoinEx,138,Echelon PRIME
CoinEx,139,Curve CRV
CoinEx,140,aelf ELF
CoinEx,140,Constitution DAO PEOPLE
CoinEx,141,Golem GLM
CoinEx,143,Jito JTO
CoinEx,144,Galxe G
CoinEx,145,Manta Network MANTA
CoinEx,146,WOO Network WOO
CoinEx,147,Dash DASH
CoinEx,148,STEPN GMT
CoinEx,149,Kusama KSM
CoinEx,150,Convex Finance CVX
CoinEx,151,Zilliqa ZIL
CoinEx,152,Terra LUNA
CoinEx,154,Blur BLUR
CoinEx,156,Rocket Pool RPL
CoinEx,157,Osmosis OSMO
CoinEx,158,Radix XRD
CoinEx,159,Memeland MEME
CoinEx,159,SuperVerse SUPER
CoinEx,160,Celo CELO
CoinEx,161,Aethir ATH
CoinEx,162,0x ZRX
CoinEx,163,Enjin ENJ
CoinEx,164,Siacoin SC
CoinEx,165,JustLend JST
CoinEx,165,Ankr ANKR
CoinEx,167,Brave BAT
CoinEx,168,OriginTrail TRAC
CoinEx,170,Holochain HOT
CoinEx,170,Nexus Mutual WNXM
CoinEx,171,SKALE SKL
CoinEx,172,Dymension DYM
CoinEx,173,Qtum QTUM
CoinEx,174,Polymesh POLYX
CoinEx,175,GMX GMX
CoinEx,176,Avail AVAIL
CoinEx,177,Illuvium ILV
CoinEx,177,NEM XEM
CoinEx,178,ssv.network SSV
CoinEx,179,Ravencoin RVN
CoinEx,180,Metis METIS
CoinEx,182,Arkham ARKM
CoinEx,182,EthereumPoW ETHW
CoinEx,183,Ponke PONKE
CoinEx,184,Reserve protocol RSR
CoinEx,185,Blast BLAST
CoinEx,189,Centrifuge CFG
CoinEx,190,Threshold T
CoinEx,193,CoinEx Smart Chain CET
CoinEx,194,Mask Network MASK
CoinEx,195,Biconomy BICO
CoinEx,196,Casper CSPR
CoinEx,197,Frax FXS
CoinEx,198,Flux FLUX
CoinEx,199,Decred DCR
CoinEx,200,Ether.Fi ETHFI
CoinEx,201,QUBIC QUBIC
CoinEx,202,Chia XCH
CoinEx,203,Yearn Finance YFI
CoinEx,204,io.net IO
CoinEx,205,Venom VENOM
CoinEx,207,Metaplex MPLX
CoinEx,208,Goldfinch GFI
CoinEx,209,PAAL PAAL
CoinEx,210,UMA UMA
CoinEx,211,Band Protocol BAND
CoinEx,212,Tellor TRB
CoinEx,214,Harmony ONE
CoinEx,215,Open Campus EDU
CoinEx,216,SPACE ID ID
CoinEx,217,Hivemapper HONEY
CoinEx,218,Creditcoin CTC
CoinEx,219,Loopring LRC
CoinEx,220,Chromia CHR
CoinEx,221,SushiSwap SUSHI
CoinEx,222,Mocaverse MOCA
CoinEx,223,Banana Gun BANANA
CoinEx,224,ZetaChain ZETA
CoinEx,226,Moonbeam GLMR
CoinEx,226,Ontology ONT
CoinEx,227,Alchemy Pay ACH
CoinEx,228,Baby Doge BabyDoge
CoinEx,229,Zignaly ZIG
CoinEx,230,Flexa AMP
CoinEx,235,Nosana CI NOS
CoinEx,236,BounceBit BB
CoinEx,237,Audius AUDIO
CoinEx,238,ICON ICX
CoinEx,239,Alephium ALPH
CoinEx,240,Storj STORJ
CoinEx,241,Yield Guild Games YGG
CoinEx,242,COTI COTI
CoinEx,243,Across Protocol ACX
CoinEx,245,Taiko TAIKO
CoinEx,246,Horizen ZEN
CoinEx,247,Kadena KDA
CoinEx,248,Solar SXP
CoinEx,249,Swipe SXP
CoinEx,250,API3 API3
CoinEx,251,0x0 0x0
CoinEx,253,Propy PRO
CoinEx,254,Neutron NTRN
CoinEx,255,Balancer BAL
CoinEx,256,GMT GMT
CoinEx,257,Lisk LSK
CoinEx,259,GoMining GOMINING
CoinEx,260,Saga SAGA
CoinEx,263,WAX WAXP
CoinEx,264,Aleph Zero AZERO
CoinEx,266,Instadapp INST
CoinEx,268,Delysium AGI
CoinEx,268,DigiByte DGB
CoinEx,272,Pixels PIXEL
CoinEx,273,Cartesi CTSI
CoinEx,273,Waves WAVES
CoinEx,274,Powerledger POWR
CoinEx,274,Trader Joe JOE
CoinEx,275,Orca ORCA
CoinEx,276,TrueFi TRU
CoinEx,277,Treasure DAO MAGIC
CoinEx,281,Orbs ORBS
CoinEx,282,Maple Finance MPL
CoinEx,283,Marlin POND
CoinEx,283,ShibaSwap BONE
CoinEx,285,AltLayer ALT
CoinEx,286,Coin98 Finance C98
CoinEx,287,Tokenlon LON
CoinEx,289,Nano XNO
CoinEx,290,Everscale EVER
CoinEx,291,iExec RLC
CoinEx,292,IQ.wiki IQ
CoinEx,292,Oraichain ORAI
CoinEx,293,Fusionist ACE
CoinEx,294,Zentry ZENT
CoinEx,295,Prom PROM
CoinEx,296,Helium Mobile MOBILE
CoinEx,297,NetMind.AI NMT
CoinEx,299,Venus XVS
CoinEx,300,Coq Inu COQ
CoinEx,301,Pundi X PUNDIX
CoinEx,302,IOST IOST
CoinEx,303,Gains Network GNS
CoinEx,305,Bounce Finance AUCTION
CoinEx,305,Function X FX
CoinEx,308,SUN SUN
CoinEx,312,Merlin Chain MERL
CoinEx,314,SLERF SLERF
CoinEx,316,Myro MYRO
CoinEx,317,Lista DAO LISTA
CoinEx,317,Energy Web EWT
CoinEx,320,Alex ALEX
CoinEx,321,Dusk DUSK
CoinEx,321,Stratis STRAX
CoinEx,322,Celer Network CELR
CoinEx,323,Numerai NMR
CoinEx,325,Seedify.fund SFUND
CoinEx,325,StormX STMX
CoinEx,325,RSK Infrastructure Framework RIF
CoinEx,327,My Neighbor Alice ALICE
CoinEx,328,Node AI GPU
CoinEx,329,Euler Finance EUL
CoinEx,330,TokenFi TOKEN
CoinEx,331,Mines of Dalarnia DAR
CoinEx,332,Status SNT
CoinEx,334,Hive HIVE
CoinEx,336,ApeX APEX
CoinEx,336,Radiant Capital RDNT
CoinEx,338,NYM NYM
CoinEx,339,Boba Network BOBA
CoinEx,340,ATOR Protocol ATOR
CoinEx,341,RSS3 RSS3
CoinEx,342,Wilder World WILD
CoinEx,343,Shentu Chain CTK
CoinEx,344,Sleepless AI AI
CoinEx,345,Dogelon Mars ELON
CoinEx,347,Big Time BIGTIME
CoinEx,348,Kyber Network KNC
CoinEx,349,PolyHedra ZKJ
CoinEx,350,Hooked Protocol HOOK
CoinEx,350,Abracadabra SPELL
CoinEx,351,Gearbox GEAR
CoinEx,353,Steem STEEM
CoinEx,355,Constellation Network DAG
CoinEx,355,Standard Tokenization Protocol STPT
CoinEx,356,Phala Network PHA
CoinEx,357,Moonriver MOVR
CoinEx,358,Stride STRD
CoinEx,359,DESO DESO
CoinEx,360,Dent DENT
CoinEx,361,MobileCoin MOB
CoinEx,363,Milady LADYS
CoinEx,364,XYO XYO
CoinEx,366,Omni Network OMNI
CoinEx,367,Civic CVC
CoinEx,368,Cyber CYBER
CoinEx,369,Gods Unchained GODS
CoinEx,373,DODO DODO
CoinEx,374,Wen WEN
CoinEx,374,BakerySwap BAKE
CoinEx,375,XPLA XPLA
CoinEx,377,Oasys OAS
CoinEx,379,Synapse SYN
CoinEx,379,Request Network REQ
CoinEx,380,Portal PORTAL
CoinEx,381,Aurora AURORA
CoinEx,382,ChainGPT CGPT
CoinEx,383,CUDOS CUDOS
CoinEx,384,Hashflow HFT
CoinEx,386,Stargate Finance STG
CoinEx,387,Syscoin SYS
CoinEx,388,Vulcan Forged PYR
CoinEx,389,Solidus Ai Tech AITECH
CoinEx,391,Forta Network FORT
CoinEx,393,Phoenix PHB
CoinEx,393,Loom Network LOOM
CoinEx,394,Hifi Finance HIFI
CoinEx,395,Liquity LQTY
CoinEx,396,PlatON LAT
CoinEx,398,Bluzelle BLZ
CoinEx,399,Spectral SPEC
CoinEx,400,Metal Pay MTL
CoinEx,400,Pocket Network POKT
CoinEx,401,BENQI QI
CoinEx,402,Drift DRIFT
CoinEx,403,Ark ARK
CoinEx,404,LimeWire LMWR
CoinEx,405,OctaSpace OCTA
CoinEx,405,Ardor ARDR
CoinEx,407,LeverFi LEVER
CoinEx,409,Ergo ERG
CoinEx,411,Secret Network SCRT
CoinEx,412,Acala ACA
CoinEx,414,Loot AGLD
CoinEx,415,Nakamoto Games NAKA
CoinEx,416,Access Protocol ACS
CoinEx,417,Alethea AI ALI
CoinEx,417,Trias TRIAS
CoinEx,419,Shadow SHDW
CoinEx,420,Verge XVG
CoinEx,423,Railgun RAIL
CoinEx,427,Frontier FRONT
CoinEx,428,QuarkChain QKC
CoinEx,429,Renzo Protocol REZ
CoinEx,430,MANEKI MANEKI
CoinEx,431,Clearpool CPOOL
CoinEx,432,TOSHI TOSHI
CoinEx,433,Velodrome Finance VELO
CoinEx,434,Pangolin PNG
CoinEx,436,Radicle RAD
CoinEx,436,IX Swap IXS
CoinEx,439,Spacemesh SMH
CoinEx,440,Badger DAO BADGER
CoinEx,441,GamerHash GHX
CoinEx,443,RACA RACA
CoinEx,444,Dione Protocol DIONE
CoinEx,445,Wojak WOJAK
CoinEx,446,pSTAKE Finance PSTAKE
CoinEx,450,Stella ALPHA
CoinEx,450,NKN NKN
CoinEx,451,LUKSO LYX
CoinEx,453,AllianceBlock NXRA
CoinEx,454,DEGEN DEGEN
CoinEx,458,Cream Finance CREAM
CoinEx,462,SuperRare RARE
CoinEx,463,Aavegotchi GHST
CoinEx,464,My Pet Hooligan KARRAT
CoinEx,464,Victoria VR VR
CoinEx,465,Tensor TNSR
CoinEx,466,Origin Protocol OGN
CoinEx,467,Pirate Nation PIRATE
CoinEx,469,Zano ZANO
CoinEx,470,Myria MYRIA
CoinEx,471,MOBOX MBOX
CoinEx,473,Autonolas OLAS
CoinEx,474,Elastos ELA
CoinEx,475,Bitcoin Wizards WZRD
CoinEx,476,Persistence XPRT
CoinEx,477,Heroes of Mavia MAVIA
CoinEx,479,Gelato Network GEL
CoinEx,480,DEXTools DEXT
CoinEx,481,LTO Network LTO
CoinEx,483,StaFi FIS
CoinEx,483,Enzyme MLN
CoinEx,485,MAP Protocol MAPO
CoinEx,491,Seamless Protocol SEAM
CoinEx,492,Kujira KUJI
CoinEx,493,Electroneum ETN
CoinEx,495,Beta Finance BETA
CoinEx,496,Bitgert BRISE
CoinEx,497,Gitcoin GTC
CoinEx,499,Alien Worlds TLM
CoinEx,500,Dynex DNX
CoinEx,501,Sologenic SOLO
CoinEx,501,CLV CLV
CoinEx,506,Save SLND
CoinEx,507,Orchid Protocol OXT
CoinEx,508,Chainflip FLIP
CoinEx,509,Ethernity ERN
CoinEx,510,Maverick Protocol MAV
CoinEx,511,Automata Network ATA
CoinEx,512,Lumia ORN
CoinEx,513,Cortex CTXC
CoinEx,515,Canto CANTO
CoinEx,516,Ren REN
CoinEx,517,Aergo AERGO
CoinEx,518,LooksRare LOOKS
CoinEx,519,Decubate DCB
CoinEx,521,DIMO DIMO
CoinEx,522,Sanko GameCorp DMT
CoinEx,523,Ultiverse ULTI
CoinEx,523,Tokemak TOKE
CoinEx,523,zkRace ZERC
CoinEx,526,Perpetual Protocol PERP
CoinEx,528,Boson Protocol BOSON
CoinEx,529,Agoric BLD
CoinEx,530,MathWallet MATH
CoinEx,531,DIA DIA
CoinEx,532,ThunderCore TT
CoinEx,533,ARPA ARPA
CoinEx,534,Contentos COS
CoinEx,534,Dimitra DMTR
CoinEx,536,VitaDAO VITA
CoinEx,538,THORSwap THOR
CoinEx,539,Litentry LIT
CoinEx,539,Opulous OPUL
CoinEx,544,SNS FIDA
CoinEx,545,Concordium CCD
CoinEx,548,Guild of Guardians GOG
CoinEx,549,Komodo KMD
CoinEx,550,Sanctum CLOUD
CoinEx,551,Alchemix ALCX
CoinEx,552,Flamingo FLM
CoinEx,553,SHRAPNEL SHRAP
CoinEx,554,PlayDapp PLA
CoinEx,555,Matr1x FIRE
CoinEx,556,Pirate Chain ARRR
CoinEx,557,Aura Finance AURA
CoinEx,557,Samoyedcoin SAMO
CoinEx,559,Kishu Inu KISHU
CoinEx,560,Ampleforth FORTH
CoinEx,563,OMG Network OMG
CoinEx,564,Groestlcoin GRS
CoinEx,565,Wanchain WAN
CoinEx,566,Sovryn SOV
CoinEx,569,Linear Finance LINA
CoinEx,573,Commune AI COMAI
CoinEx,576,VAIOT VAI
CoinEx,577,Vertex Protocol VRTX
CoinEx,578,Kin KIN
CoinEx,580,COMBO COMBO
CoinEx,584,Marinade Finance MNDE
CoinEx,588,IDEX IDEX
CoinEx,589,Iron Fish IRON
CoinEx,590,Verasity VRA
CoinEx,591,Travala.com AVA
CoinEx,592,Gifto GFT
CoinEx,593,Polkastarter POLS
CoinEx,594,Polytrade TRADE
CoinEx,596,district0x DNT
CoinEx,596,Numbers Protocol NUM
CoinEx,599,Shapeshift FOX
CoinEx,601,SIDUS HEROES SIDUS
CoinEx,602,CEEK VR CEEK
CoinEx,603,Neon NEON
CoinEx,604,HOPR HOPR
CoinEx,605,Reef REEF
CoinEx,606,Bella Protocol BEL
CoinEx,608,Clore.AI CLORE
CoinEx,609,NULS NULS
CoinEx,610,Apeiron APRS
CoinEx,610,IRISnet IRIS
CoinEx,611,Star Atlas ATLAS
CoinEx,612,Mode MODE
CoinEx,616,PolySwarm NCT
CoinEx,617,Unifi Protocol UNFI
CoinEx,618,SingularityDAO SDAO
CoinEx,619,Biswap BSW
CoinEx,619,Harvest Finance FARM
CoinEx,621,BottoDAO BOTTO
CoinEx,624,ZTX ZTX
CoinEx,625,Keep3r KP3R
CoinEx,629,Streamr DATA
CoinEx,630,Blendr Network BLENDR
CoinEx,631,GAMEE GMEE
CoinEx,632,QuickSwap QUICK
CoinEx,635,Zero1 DEAI
CoinEx,636,Cere Network CERE
CoinEx,637,GEODNET GEOD
CoinEx,637,Voxie Tactics VOXEL
CoinEx,638,Ancient8 A8
CoinEx,640,MUX Protocol MCB
CoinEx,642,Measurable Data Token MDT
CoinEx,645,MultiBit MUBI
CoinEx,646,Tokocrypto TKO
CoinEx,648,Layer3 L3
CoinEx,648,Truflation TRUF
CoinEx,651,ParaSwap PSP
CoinEx,656,Oort OORT
CoinEx,657,iMe Lab LIME
CoinEx,657,Proton XPR
CoinEx,660,Azuro AZUR
CoinEx,660,DeFiChain DFI
CoinEx,664,Pandora PANDORA
CoinEx,666,Parcl PRCL
CoinEx,667,MON Protocol MON
CoinEx,668,SideShift XAI
CoinEx,669,ResearchHub RSC
CoinEx,670,AdEx ADX
CoinEx,671,Stader SD
CoinEx,673,Hegic HEGIC
CoinEx,674,AIT Protocol AIT
CoinEx,676,Rarible RARI
CoinEx,680,Nine Chronicles WNCG
CoinEx,682,Stargaze STARS
CoinEx,684,Manifold Finance FOLD
CoinEx,690,Minswap MINOMICS
CoinEx,692,Aurory AURY
CoinEx,692,BarnBridge BOND
CoinEx,693,zkLink ZKL
CoinEx,695,Kwenta KWENTA
CoinEx,696,Thala THL
CoinEx,700,Archway ARCH
CoinEx,703,Taraxa TARA
CoinEx,704,Tranchess CHESS
CoinEx,706,Wing Finance WING
CoinEx,709,STON.fi STON
CoinEx,711,Kleros PNK
CoinEx,714,Swarm BZZ
CoinEx,715,League of Kingdoms LOKA
CoinEx,716,Metahero HERO
CoinEx,719,Nimiq NIM
CoinEx,723,PIVX PIVX
CoinEx,724,Avalaunch XAVA
CoinEx,726,Parsiq PRQ
CoinEx,727,Astroport ASTRO
CoinEx,729,BBS Network BBS
CoinEx,731,Natix Network NATIX
CoinEx,731,Cetus CETUS
CoinEx,732,Dero DERO
CoinEx,733,Inverse Finance INV
CoinEx,735,FIO FIO
CoinEx,735,tomi TOMI
CoinEx,737,Firo FIRO
CoinEx,738,WiFi Map WIFI
CoinEx,739,GraphLinq Chain GLQ
CoinEx,741,ZKFair ZKF
CoinEx,742,HyperGPT HGPT
CoinEx,743,Neiro NEIRO
CoinEx,744,Alpaca Finance ALPACA
CoinEx,745,Unite TAKI
CoinEx,748,Nexa NEXA
CoinEx,749,Kryll KRL
CoinEx,751,AirSwap / Fluidity AST
CoinEx,754,Velas VLX
CoinEx,755,BreederDAO BREED
CoinEx,756,Everclear NEXT
CoinEx,762,Altura ALU
CoinEx,767,Dmail DMAIL
CoinEx,769,Camelot GRAIL
CoinEx,778,KardiaChain KAI
CoinEx,780,Vite VITE
CoinEx,786,BADMAD ROBOTS METAL
CoinEx,786,Solanium SLIM
CoinEx,787,FluxBeam FLUXB
CoinEx,788,Silo Protocol SILO
CoinEx,789,Sipher SIPHER
CoinEx,789,Poolz Finance POOLX
CoinEx,793,Chrono.tech TIME
CoinEx,797,Kava Lend HARD
CoinEx,798,PowerPool CVP
CoinEx,802,Crust Network CRU
CoinEx,804,Sperax SPA
CoinEx,807,Ooki Protocol OOKI
CoinEx,810,Omnity Network OCT
CoinEx,811,Ctrl XDEFI
CoinEx,813,Vega Protocol VEGA
CoinEx,816,XANA XETA
CoinEx,822,HELLO Labs HELLO
CoinEx,823,Fluence FLT
CoinEx,824,Farcana FAR
CoinEx,825,Synesis One SNS
CoinEx,826,Evmos / Tharsis Labs EVMOS
CoinEx,827,Silly Dragon SILLY
CoinEx,830,Only1 LIKE
CoinEx,831,Aeternity AE
CoinEx,833,DexCheck DCK
CoinEx,834,BurgerSwap BURGER
CoinEx,835,Mystiko Network XZK
CoinEx,841,enqAI ENQAI
CoinEx,842,Ton Fish FISH
CoinEx,843,Ordiswap ORDS
CoinEx,847,Ternoa CAPS
CoinEx,848,Nyan Heroes NYAN
CoinEx,851,Colony CLY
CoinEx,853,NeurAI XNA
CoinEx,854,Elixir Games ELIX
CoinEx,855,RabbitX RBX
CoinEx,856,Scallop SCA
CoinEx,857,Floor Protocol FLC
CoinEx,860,Shiden Network SDN
CoinEx,864,Altered State Machine ASTO
CoinEx,867,Hathor HTR
CoinEx,869,Holdstation HOLD
CoinEx,871,Carbon Browser CSIX
CoinEx,873,Symbiosis Finance SIS
CoinEx,877,GameGPT DUEL
CoinEx,879,Cross The Ages CTA
CoinEx,882,Angle Protocol ANGLE
CoinEx,883,Over the reality OVR
CoinEx,883,Artrade ART
CoinEx,884,NAVI Protocol NAVX
CoinEx,886,Zephyr Protocol ZEPH
CoinEx,887,Step App FITFI
CoinEx,890,bitsCrunch BCUT
CoinEx,891,Somnium Space CUBE
CoinEx,893,Dogechain DC
CoinEx,897,LunarCrush LUNR
CoinEx,899,imgnAI IMGNAI
CoinEx,902,NFT20 MUSE
CoinEx,905,Artyfact ARTY
CoinEx,906,SatoshiVM SAVM
CoinEx,918,Blocklords LRDS
CoinEx,918,Bifrost BNC
CoinEx,918,Joystream JOY
CoinEx,925,Handshake HNS
CoinEx,926,Penpie PNP
CoinEx,929,Cult DAO CULT
CoinEx,929,Celsius Network CEL
CoinEx,930,Karura KAR
CoinEx,931,Unibot UNIBOT
CoinEx,936,Dego Finance DEGO
CoinEx,939,PIPï¼ˆPeer Protocolï¼?PIP
CoinEx,939,Energi NRG
CoinEx,942,Genopets GENE
CoinEx,943,Thena THE
CoinEx,944,De.Fi DEFI
CoinEx,946,Magic Square SQR
CoinEx,949,DappRadar RADAR
CoinEx,951,Starlink STARL
CoinEx,955,EPIK Prime EPIK
CoinEx,956,Open Custody Protocol OPEN
CoinEx,957,Smart Layer SLN
CoinEx,961,eesee ESE
CoinEx,963,Gamium GMM
CoinEx,968,Xend Finance RWA
CoinEx,971,Blockchain Brawlers BRWL
CoinEx,974,Ref Finance REF
CoinEx,977,Port3 PORT3
CoinEx,980,Everdome DOME
CoinEx,980,Defactor FACTR
CoinEx,982,Realms.World LORDS
CoinEx,986,SpookySwap BOO
CoinEx,990,Presearch PRE
CoinEx,995,SolChat CHAT
CoinEx,996,Humanode HMND
CoinEx,998,dHedge DHT
CoinEx,1002,Sommelier SOMM
CoinEx,1003,GT Protocol GTAI
CoinEx,1006,Emblem Vault COVAL
CoinEx,1007,OrbCity ORB
CoinEx,1011,DeFi Land DFL
CoinEx,1013,Arbius AIUS
CoinEx,1015,REVV Motorsport REVV
CoinEx,1018,Chingari GARI
CoinEx,1021,TopGoal GOAL
CoinEx,1027,Gamma GAMMA
CoinEx,1029,Push Protocol PUSH
CoinEx,1031,Beam BEAM
CoinEx,1034,OpenOcean OOE
CoinEx,1038,Fusion FSN
CoinEx,1041,Planet PLANET
CoinEx,1043,Hubble Protocol HBB
CoinEx,1053,UX Chain UX
CoinEx,1057,Quantstamp QSP
CoinEx,1060,AladdinDAO ALD
CoinEx,1063,Picasso Network PICA
CoinEx,1065,BitKan KAN
CoinEx,1066,Bepro Network BEPRO
CoinEx,1067,Gala Music MUSIC
CoinEx,1070,Lithium Finance LITH
CoinEx,1071,Darwinia Network RING
CoinEx,1075,Cookie3 COOKIE
CoinEx,1076,Whales Market WHALES
CoinEx,1081,Vela Exchange VELA
CoinEx,1084,BlockGames BLOCK
CoinEx,1089,Lybra Finance LBR
CoinEx,1092,Notional Finance NOTE
CoinEx,1093,analoS ANALOS
CoinEx,1094,LayerAI LAI
CoinEx,1095,Saros Finance SAROS
CoinEx,1112,Inspect INSP
CoinEx,1115,Rubic RBC
CoinEx,1122,Tenet Protocol TENET
CoinEx,1130,Beoble BBL
CoinEx,1131,Crypterium CRPT
CoinEx,1135,Dvision Network DVI
CoinEx,1136,Wombat Exchange WOM
CoinEx,1152,Onomy NOM
CoinEx,1172,Jones DAO JONES
CoinEx,1173,Exeedme XED
CoinEx,1177,Splinterlands SPS
CoinEx,1181,Sudoswap SUDO
CoinEx,1182,Suiswap SSWP
CoinEx,1183,Deri Protocol DERI
CoinEx,1195,Imaginary Ones BUBBLE
CoinEx,1202,Octavia VIA
CoinEx,1207,Holograph HLG
CoinEx,1207,X2Y2 X2Y2
CoinEx,1208,PolkaBridge PBR
CoinEx,1215,Turbos Finance TURBOS
CoinEx,1225,Reflexer FLX
CoinEx,1238,Hop Protocol HOP
CoinEx,1239,holoride RIDE
CoinEx,1251,LootBot LOOT
CoinEx,1252,Cryowar CWAR
CoinEx,1255,Saakuru SKR
CoinEx,1260,Level Finance LVL
CoinEx,1261,Gold Fever NGL
CoinEx,1279,Metalcore MCG
CoinEx,1286,Yup YUP
CoinEx,1292,Good Games Guild GGG
CoinEx,1294,Walken WLKN
CoinEx,1295,BeFi Labs BEFI
CoinEx,1304,MixMob MXM
CoinEx,1305,Prisma Finance PRISMA
CoinEx,1314,Haven Protocol XHV
CoinEx,1315,V Systems VSYS
CoinEx,1317,Comsats CSAS
CoinEx,1325,Juggernaut JGN
CoinEx,1326,Mendi Finance MENDI
CoinEx,1327,Juice Finance JUICE
CoinEx,1332,AsMatch ASM
CoinEx,1339,Seascape Network CWS
CoinEx,1344,NFTb NFTB
CoinEx,1347,BendDAO BEND
CoinEx,1360,JulSwap JulD
CoinEx,1383,Nabox NABOX
CoinEx,1395,Heroes Chained HEC
CoinEx,1396,Sekuya SKYA
CoinEx,1398,Restake Finance RSTK
CoinEx,1400,RepubliK RPK
CoinEx,1401,Collab.Land COLLAB
CoinEx,1417,Dechat DECHAT
CoinEx,1425,SparkPoint SRK
CoinEx,1442,MetaDOS SECOND
CoinEx,1447,Polychain Monsters PMON
CoinEx,1458,Sonne Finance SONNE
CoinEx,1480,Conic Finance CNC
CoinEx,1494,O3 Swap O3
CoinEx,1497,OneLedger OLT
CoinEx,1506,Starcoin STC
CoinEx,1552,Props PROPS
CoinEx,1567,Hiveswap HIVP
CoinEx,1575,Trisolaris TRI
CoinEx,1619,Furucombo COMBO
CoinEx,1868,BabySwap BABY
CoinEx,--,HTX HTX
CoinEx,--,Morpheus MOR
CoinEx,--,The Root Network ROOT
CoinEx,--,BinaryX BNX
CoinEx,--,Kamino KMNO
CoinEx,--,Mythical Games MYTH
CoinEx,--,NFPrompt NFP
CoinEx,--,TapiocaDAO TAP
CoinEx,--,Zeus Network ZEUS
CoinEx,--,UXLINK UXLINK
CoinEx,--,Bloktopia BLOK
CoinEx,--,Gaimin GMRX
CoinEx,--,Symbol XYM
CoinEx,--,Pixelverse PIXFI
CoinEx,--,Nibiru NIBI
CoinEx,--,rats RATS
CoinEx,--,Highstreet HIGH
CoinEx,--,Braintrust BTRST
CoinEx,--,Foxy FOXY
CoinEx,--,Zebec Protocol ZBCN
CoinEx,--,Subsquid SQD
CoinEx,--,Pizza PIZZA
CoinEx,--,Masa MASA
CoinEx,--,Realio Network RIO
CoinEx,--,Aperture Finance APTR
CoinEx,--,zkLend ZEND
CoinEx,--,Fjord Foundry FJO
CoinEx,--,AI Arena NRN
CoinEx,--,xMoney UTK
CoinEx,--,NuLink NLK
CoinEx,--,Zeta Markets ZEX
CoinEx,--,Beefy Finance BIFI
CoinEx,--,Ethlas ELS
CoinEx,--,YooShi YOOSHI
CoinEx,--,TurtSat TURT
CoinEx,--,XRADERS XR
CoinEx,--,Param Labs PARAM
CoinEx,--,HUMAN Protocol HMT
CoinEx,--,Meson Network MSN
CoinEx,--,PACMOON PAC
CoinEx,--,MerlinStarter MSTAR
CoinEx,--,Playbux PBUX
CoinEx,--,ZED RUN ZED
CoinEx,--,Bitcoin Cats 1CAT
CoinEx,--,Pyrin PYI
CoinEx,--,iZUMi Finance IZI
CoinEx,--,TeleportDAO TST
CoinEx,--,Thetan Arena THG
CoinEx,--,3Dpass P3D
CoinEx,--,Klayr KLY
CoinEx,--,Patex PATEX
CoinEx,--,LiNEAR Protocol LNR
CoinEx,--,Kernel Protocol KERN
CoinEx,--,Ore ORE
CoinEx,--,Nostra NSTR
CoinEx,--,Animal Concerts ANML
CoinEx,--,GURU Network GURU
CoinEx,--,MuesliSwap MILK
CoinEx,--,BRC20.com .COM
CoinEx,--,XRGB XRGB
CoinEx,--,VMPX VMPX
CoinEx,--,Sharky.fi SHARK
CoinEx,--,Optopia OPAI
CoinEx,--,BitStable BSSB
CoinEx,--,IQ50 IQ50
CoinEx,--,NEAT NEAT
CoinEx,--,Dock DOCK
CoinEx,--,Analysoor ZERO
CoinEx,--,MICE MICE
CoinEx,--,FACT0RN FACT
CoinEx,--,KGeN INDI
CoinEx,--,Moon App APP
CoinEx,--,SoBit SOBB
CoinEx,--,Ellipsis EPX
CoinEx,--,xPET xPET
CoinEx,--,BNSx BNSX
CoinEx,--,GoWrap GWGW
CoinEx,--,MMSS MMSS
CoinEx,--,ZKX ZKX
CoinEx,--,SundaeSwap SUNDAE
CoinEx,--,roup ROUP
HitBTC,1,Bitcoin BTC
HitBTC,2,Ethereum ETH
HitBTC,3,Binance BNB
HitBTC,5,Ripple XRP
HitBTC,6,Dogecoin DOGE
HitBTC,7,The Open Network TON
HitBTC,9,Tron TRX
HitBTC,10,Avalanche AVAX
HitBTC,11,Shiba Inu SHIB
HitBTC,12,Polkadot DOT
HitBTC,13,Bitcoin Cash BCH
HitBTC,14,Chainlink LINK
HitBTC,15,NEAR Protocol NEAR
HitBTC,16,Litecoin LTC
HitBTC,17,Polygon MATIC
HitBTC,18,Kaspa KAS
HitBTC,19,Uniswap UNI
HitBTC,20,PEPE PEPE
HitBTC,21,Internet Computer / Dfinity ICP
HitBTC,22,Ethereum Classic ETC
HitBTC,23,Monero XMR
HitBTC,24,Stellar XLM
HitBTC,25,Aptos APT
HitBTC,26,Fetch.ai FET
HitBTC,27,OKX OKB
HitBTC,28,Stacks STX
HitBTC,30,MakerDAO MKR
HitBTC,31,Filecoin FIL
