Status,Name,Category,Location,Founded,Latest Investment,Round (1 Year),Portfolio,Total Raised
others,Rohit Goyal,- -,- -,--,"Jul 27, 2023",1,2,--
others,Sumit Gupta,- -,- -,--,"Jul 25, 2023",1,1,--
others,Harry Halpin,- -,- -,--,"Jul 21, 2023",0,1,--
others,Siddhartha Dutta,- -,- -,--,"Jul 21, 2023",0,1,--
others,Anton Bukov,- -,- -,--,"Jul 20, 2023",0,11,--
others,Arthaud Mesnard,- -,- -,--,"Jul 20, 2023",0,1,--
others,Sergej Kunz,- -,- -,--,"Jul 20, 2023",0,7,--
others,Andrey Scherbovich,- -,- -,--,"Jul 20, 2023",0,1,--
others,Daniel Cheung,- -,- -,--,"Jul 14, 2023",0,2,--
others,Chris Tham,- -,- -,--,"Jul 14, 2023",0,2,--
others,Wilson Withiam,- -,- -,--,"Jul 14, 2023",0,2,--
others,Alex Pack,- -,- -,--,"Jul 14, 2023",0,12,--
others,Etiënne Vantkruys,- -,- -,--,"Jul 14, 2023",0,3,--
others,Catrina Wang,- -,- -,--,"Jul 14, 2023",0,1,--
others,Aleks Larsen,- -,- -,--,"Jul 14, 2023",0,3,--
others,Ryan Tedder,- -,- -,--,"Jul 12, 2023",0,3,--
others,Snoop Dogg,- -,- -,--,"Jul 12, 2023",0,5,--
others,David Bleznak,- -,- -,--,"Jul 12, 2023",0,3,--
others,Kendrick Nguyen,- -,- -,--,"Jul 11, 2023",0,2,--
others,Konstantin Richter,- -,- -,--,"Jul 11, 2023",0,1,--
others,Guy Podjarny,- -,- -,--,"Jul 11, 2023",0,1,--
others,Daniel Vogel,- -,- -,--,"Jul 11, 2023",0,1,--
others,Sriram Krishnan,- -,- -,--,"Jul 11, 2023",0,4,--
others,Miguel Kudry,- -,- -,--,"Jul 11, 2023",0,1,--
others,Lawrence Diao,- -,- -,--,"Jul 11, 2023",0,2,--
others,Mirko Schmiedl,- -,- -,--,"Jul 11, 2023",0,1,--
others,Asaf Meir,- -,- -,--,"Jul 11, 2023",0,1,--
others,Will Weinraub,- -,- -,--,"Jul 11, 2023",0,1,--
others,David Fauchier,- -,- -,--,"Jul 11, 2023",0,1,--
others,Curtis Cheng,- -,- -,--,"Jul 11, 2023",0,1,--
others,Mark Cuban,- -,- -,--,"Jul 05, 2023",0,30,--
others,Darius Sit,- -,- -,--,"Jul 01, 2023",0,1,--
others,Matias Woloski,- -,- -,--,"Jun 30, 2023",0,4,--
others,Pia Mancini,- -,- -,--,"Jun 30, 2023",0,1,--
others,Harsh Rajat,- -,- -,--,"Jun 30, 2023",0,7,--
others,Eric Conner,- -,- -,--,"Jun 28, 2023",0,8,--
others,Ryan,- -,- -,--,"Jun 28, 2023",0,1,--
others,Christoph Jentzsch,- -,- -,--,"Jun 28, 2023",0,1,--
others,Danny Ryan,- -,- -,--,"Jun 28, 2023",0,1,--
others,Lefteris Karapetsas,- -,- -,--,"Jun 28, 2023",0,3,--
others,JDAC Capital,Traditional Fund,--,--,"Jun 28, 2023",0,5,--
others,David Sønstebø,- -,- -,--,"Jun 26, 2023",0,1,--
others,redphone,- -,- -,--,"Jun 16, 2023",0,1,--
others,George Samman,- -,- -,--,"Jun 15, 2023",0,1,--
others,Boys Noize,- -,- -,--,"Jun 15, 2023",0,1,--
others,Brendan Playford,- -,- -,--,"Jun 15, 2023",0,1,--
others,David Chreng-Messembourg,- -,- -,--,"Jun 15, 2023",0,4,--
others,Ashish Singhal,- -,- -,--,"Jun 14, 2023",0,1,--
others,Albert Castellana,- -,- -,--,"Jun 14, 2023",0,2,--
others,Adam Jackson,- -,- -,--,"Jun 13, 2023",0,3,--
others,Peter Thiel,- -,- -,--,"Jun 13, 2023",0,6,--
others,Trevor Traina,- -,- -,--,"Jun 13, 2023",0,1,--
others,pplpleasr,- -,- -,--,"Jun 08, 2023",0,2,--
others,Maggie Love,- -,- -,--,"Jun 08, 2023",0,1,--
others,Kevin Owocki,- -,- -,--,"Jun 08, 2023",0,1,--
others,Dylan Field,- -,- -,--,"Jun 06, 2023",0,9,--
others,Sam Altman,- -,- -,--,"Jun 06, 2023",0,4,--
others,Christina Beltramini,- -,- -,--,"Jun 02, 2023",0,1,--
others,Edi Sinovcic,- -,- -,--,"Jun 02, 2023",0,1,--
others,David Greenstein,- -,- -,--,"Jun 02, 2023",0,1,--
others,Tascha Punyaneramitdee,- -,- -,--,"May 31, 2023",0,5,--
others,TM Lee,- -,- -,--,"May 31, 2023",0,5,--
others,Bobby Ong,- -,- -,--,"May 31, 2023",0,14,--
others,Adam Cochran,- -,- -,--,"May 31, 2023",0,1,--
others,Charles Delingpole,- -,- -,--,"May 30, 2023",0,1,--
others,Fred Wang,- -,- -,--,"May 24, 2023",0,4,--
others,Emin Gün Sirer,- -,- -,--,"May 22, 2023",0,1,--
others,Marco Cora,- -,- -,--,"May 22, 2023",0,2,--
others,Alex Masmej,- -,- -,--,"May 22, 2023",0,8,--
others,Jacob Blish,- -,- -,--,"May 22, 2023",0,3,--
others,Alex Gluchowski,- -,- -,--,"May 22, 2023",0,2,--
others,Yusuke Obinata,- -,- -,--,"May 17, 2023",0,1,--
others,Slappjakke,- -,- -,--,"May 15, 2023",0,3,--
others,Matthew Finestone,- -,- -,--,"May 15, 2023",0,1,--
others,Chris Kalani,- -,- -,--,"May 12, 2023",0,1,--
others,Matt Condon,- -,- -,--,"May 11, 2023",0,2,--
others,Barry Fried,- -,- -,--,"May 11, 2023",0,1,--
others,Darren Camas,- -,- -,--,"May 11, 2023",0,1,--
others,Bryce Ferguson,- -,- -,--,"May 09, 2023",0,1,--
others,Simon Jones,- -,- -,--,"May 09, 2023",0,2,--
others,Phyrex,- -,- -,--,"May 04, 2023",0,1,--
others,David Dias,- -,- -,--,"May 03, 2023",0,1,--
others,Rudy Kadoch,- -,- -,--,"May 03, 2023",0,1,--
others,Tom Dwan,- -,- -,--,"May 01, 2023",0,1,--
others,Yan Liberman,- -,- -,--,"May 01, 2023",0,2,--
others,Aditi Sriram,- -,- -,--,"Apr 26, 2023",0,2,--
others,Chase Chapman,- -,- -,--,"Apr 26, 2023",0,6,--
others,atoy,- -,- -,--,"Apr 26, 2023",0,2,--
others,Tina Haibodi,- -,- -,--,"Apr 26, 2023",0,1,--
others,Rob Behnke,- -,- -,--,"Apr 21, 2023",0,1,--
others,Thibaud Elziere,- -,- -,--,"Apr 19, 2023",0,1,--
others,Aya Kantorovich,- -,- -,--,"Apr 19, 2023",0,3,--
others,Eduardo Ronzano,- -,- -,--,"Apr 19, 2023",0,2,--
others,Adora Cheung,- -,- -,--,"Apr 19, 2023",0,1,--
others,Nathan Sexer,- -,- -,--,"Apr 19, 2023",0,3,--
others,Tegan Kline,- -,- -,--,"Apr 19, 2023",0,11,--
others,Darius Rugys,- -,- -,--,"Apr 19, 2023",0,1,--
others,Claire Balva,- -,- -,--,"Apr 19, 2023",0,1,--
others,Charlie Meraud,- -,- -,--,"Apr 19, 2023",0,1,--
others,Mounir Benchemled,- -,- -,--,"Apr 19, 2023",0,2,--
others,Zahreddine Touag,- -,- -,--,"Apr 19, 2023",0,1,--
others,Bart Stephens,- -,- -,--,"Apr 19, 2023",0,1,--
others,Karim Sabba,- -,- -,--,"Apr 19, 2023",0,1,--
others,Windra Thio,- -,- -,--,"Apr 14, 2023",0,4,--
others,Chris Hunter,- -,- -,--,"Apr 05, 2023",0,1,--
others,Manu Andorra,- -,- -,--,"Mar 31, 2023",0,1,--
others,Robert Miller,- -,- -,--,"Mar 28, 2023",0,2,--
others,Guillaume Poncin,- -,- -,--,"Mar 28, 2023",0,1,--
others,Adam Levy,- -,- -,--,"Mar 17, 2023",0,1,--
others,Ash Egan,- -,- -,--,"Mar 17, 2023",0,6,--
others,Adam Kornfield,- -,- -,--,"Mar 17, 2023",0,3,--
others,Jacob Horne,- -,- -,--,"Mar 17, 2023",0,6,--
others,Terence Tsao,- -,- -,--,"Mar 16, 2023",0,1,--
others,Guy Oseary,- -,- -,--,"Mar 15, 2023",0,4,--
others,Ivan Soto-Wright,- -,- -,--,"Mar 15, 2023",0,1,--
others,Marek Olszewski,- -,- -,--,"Mar 14, 2023",0,6,--
others,Rene Reinsberg,- -,- -,--,"Mar 14, 2023",0,8,--
others,Marek Olszewski,- -,- -,--,"Mar 14, 2023",0,6,--
others,Roger Chen,- -,- -,--,"Mar 09, 2023",0,1,--
others,Joseph Lau,- -,- -,--,"Mar 08, 2023",0,3,--
others,Marc Benioff,- -,- -,--,"Mar 07, 2023",0,4,--
others,Tron,- -,- -,2017,"Mar 02, 2023",0,10,--
others,Hamzah Khan,- -,- -,--,"Mar 02, 2023",0,4,--
others,William Hockey,- -,- -,--,"Feb 28, 2023",0,2,--
others,Liu Jiang,- -,- -,--,"Feb 21, 2023",0,3,--
others,Sarah Guo,- -,- -,--,"Feb 21, 2023",0,1,--
others,Paul Veradittakit,- -,- -,--,"Feb 21, 2023",0,12,--
others,D'Arcy Coolican,- -,- -,--,"Feb 21, 2023",0,3,--
others,Lily Liu,- -,- -,--,"Feb 20, 2023",0,9,--
others,Lev Livnev,- -,- -,--,"Feb 20, 2023",0,2,--
others,David Lee,- -,- -,--,"Feb 17, 2023",0,2,--
others,Bailey TAN,- -,- -,--,"Feb 17, 2023",0,1,--
others,Kento Inami,- -,- -,--,"Feb 17, 2023",0,2,--
others,Sahil Dewan,- -,- -,--,"Feb 17, 2023",0,2,--
others,Makoto Inoue,- -,- -,--,"Feb 17, 2023",0,2,--
others,Louis Beryl,- -,- -,--,"Feb 16, 2023",0,2,--
others,Lenny Rachitsky,- -,- -,--,"Feb 16, 2023",0,3,--
others,Homebrew,Traditional Fund,United States,2013,"Feb 16, 2023",0,3,--
others,Nader Al-Naji,- -,- -,--,"Feb 16, 2023",0,3,--
others,Louis Beryl,- -,- -,--,"Feb 16, 2023",0,2,--
others,Lenny Rachitsky,- -,- -,--,"Feb 16, 2023",0,3,--
others,Anthony Pompliano,- -,- -,--,"Feb 15, 2023",0,22,--
others,Jeremy Batchelder,- -,- -,--,"Feb 15, 2023",0,1,--
others,Austin Rief,- -,- -,--,"Feb 15, 2023",0,4,--
others,Inversebrah,- -,- -,--,"Feb 14, 2023",0,1,--
others,Kadin Donohoe,- -,- -,--,"Feb 10, 2023",0,1,--
others,Trent Elmore,- -,- -,--,"Feb 10, 2023",0,1,--
others,Robin Chan,- -,- -,--,"Feb 08, 2023",0,3,--
others,Sam Thapaliya,- -,- -,--,"Feb 07, 2023",0,1,--
others,Sam Thapaliya,- -,- -,--,"Feb 07, 2023",0,1,--
others,Daniele Ugolini,- -,- -,--,"Feb 06, 2023",0,1,--
others,Mark Borsten,- -,- -,--,"Feb 02, 2023",0,4,--
others,Brian O'Hagan,- -,- -,--,"Feb 01, 2023",0,2,--
others,Guillaume Princen,- -,- -,--,"Feb 01, 2023",0,1,--
others,Camille Tyan,- -,- -,--,"Feb 01, 2023",0,1,--
others,Larry Sukernik,- -,- -,--,"Jan 30, 2023",0,8,--
others,Alex Zhang,- -,- -,--,"Jan 26, 2023",0,6,--
others,Brandon Kumar,- -,- -,--,"Jan 26, 2023",0,3,--
others,Vasanth Thiruvadi,- -,- -,--,"Jan 26, 2023",0,1,--
others,Can Gurel,- -,- -,--,"Jan 26, 2023",0,1,--
others,Raz,- -,- -,--,"Jan 26, 2023",0,2,--
others,Chaseadam17,- -,- -,--,"Jan 26, 2023",0,2,--
others,Bettina Warburg,- -,- -,--,"Jan 23, 2023",0,1,--
others,Tom Serres,- -,- -,--,"Jan 23, 2023",0,1,--
others,Leore Avidar,- -,- -,--,"Jan 19, 2023",0,4,--
others,John Crain,- -,- -,--,"Jan 18, 2023",0,3,--
others,Hsuan Lee,- -,- -,--,"Jan 18, 2023",0,0,--
others,Origin Ventures,Traditional Fund,--,--,"Jan 17, 2023",0,2,--
others,Vision Plus Capital,Traditional Fund,--,2015,"Jan 17, 2023",0,1,--
others,Esteban Ordano,- -,- -,--,"Jan 12, 2023",0,1,--
others,Will Wang,- -,- -,--,"Jan 05, 2023",0,5,--
others,Jay Kurahashi-Sofue,- -,- -,--,"Jan 04, 2023",0,1,--
others,Chandresh Aharwar,- -,- -,--,"Jan 04, 2023",0,2,--
others,Marco Robustelli,- -,- -,--,"Jan 04, 2023",0,2,--
others,Frank Lou,- -,- -,--,"Jan 01, 2023",0,1,--
others,Robin Zhu,- -,- -,--,"Jan 01, 2023",0,1,--
others,Robin Zhu,- -,- -,--,"Jan 01, 2023",0,1,--
others,Hu Donghai,- -,- -,--,"Jan 01, 2023",0,1,--
others,Cuy Sheffield,- -,- -,--,"Dec 15, 2022",0,5,--
others,Trevor McFedries,- -,- -,--,"Dec 15, 2022",0,22,--
others,Ian Lapham,- -,- -,--,"Dec 15, 2022",0,1,--
others,Ilya Fushman,- -,- -,--,"Dec 15, 2022",0,1,--
others,Kygo,- -,- -,--,"Dec 15, 2022",0,3,--
others,David Roebuck,- -,- -,--,"Dec 12, 2022",0,1,--
others,Colleen Sullivan,- -,- -,--,"Dec 12, 2022",0,1,--
others,Paul Bohm,- -,- -,--,"Dec 12, 2022",0,1,--
others,Adrian Brink,- -,- -,--,"Dec 12, 2022",0,1,--
others,Kirill Gourov,- -,- -,--,"Dec 12, 2022",0,1,--
others,David Roebuck,- -,- -,--,"Dec 12, 2022",0,1,--
others,Jason Fang,- -,- -,--,"Dec 08, 2022",0,1,--
others,Kevin Durant,- -,- -,--,"Dec 08, 2022",0,2,--
others,Joe Tsai,- -,- -,--,"Dec 08, 2022",0,1,--
others,Mark Yusko,- -,- -,--,"Dec 08, 2022",0,2,--
others,Sam Rosenblum,- -,- -,--,"Dec 07, 2022",0,2,--
others,Alexis Gauba,- -,- -,--,"Dec 07, 2022",0,3,--
others,Collins Belton,- -,- -,--,"Dec 07, 2022",0,1,--
others,Clinton Bembry,- -,- -,--,"Dec 07, 2022",0,1,--
others,Lewis Freiberg,- -,- -,--,"Dec 07, 2022",0,1,--
others,Zubin Koticha,- -,- -,--,"Dec 07, 2022",0,4,--
others,Prasanna Sankar,- -,- -,--,"Dec 01, 2022",0,3,--
others,Joey Santoro,- -,- -,--,"Dec 01, 2022",0,6,--
others,Jocy Lin,- -,- -,--,"Dec 01, 2022",0,4,--
others,Defi DOJO,- -,- -,2021,"Dec 01, 2022",0,1,--
others,Doug Leonard,- -,- -,--,"Dec 01, 2022",0,1,--
others,Prasanna Sankar,- -,- -,--,"Dec 01, 2022",0,3,--
others,Anand Gomes,- -,- -,--,"Dec 01, 2022",0,1,--
others,Jocy Lin,- -,- -,--,"Dec 01, 2022",0,4,--
others,Saad Rizvi,- -,- -,--,"Nov 30, 2022",0,2,--
others,Ryan Berkun,- -,- -,--,"Nov 30, 2022",0,4,--
others,Shaun Ng,- -,- -,--,"Nov 30, 2022",0,1,--
others,Rahilla Zafar,- -,- -,--,"Nov 30, 2022",0,4,--
others,Itamar Lesuisse,- -,- -,--,"Nov 30, 2022",0,7,--
others,Alex Adelman,- -,- -,--,"Nov 30, 2022",0,5,--
others,Jason Shah,- -,- -,--,"Nov 30, 2022",0,1,--
others,Jack du Rose,- -,- -,--,"Nov 30, 2022",0,1,--
others,Raf Solari,- -,- -,--,"Nov 30, 2022",0,1,--
others,Jenil Thakkar,- -,- -,--,"Nov 30, 2022",0,2,--
others,Christian Oestlien,- -,- -,--,"Nov 25, 2022",0,1,--
others,Rachid Ajaja,- -,- -,--,"Nov 21, 2022",0,1,--
others,Jonathan Lai,- -,- -,--,"Nov 17, 2022",0,2,--
others,Cathie Wood,- -,- -,--,"Nov 14, 2022",0,1,--
others,Chris Lee,- -,- -,--,"Nov 08, 2022",0,3,--
others,Veligera Capital,Traditional Fund,--,--,"Nov 04, 2022",0,1,--
others,Vidor Gencel,- -,- -,--,"Nov 04, 2022",0,1,--
others,John Paller,- -,- -,--,"Nov 03, 2022",0,1,--
others,Taylor Monahan,- -,- -,--,"Nov 03, 2022",0,1,--
others,John Paller,- -,- -,--,"Nov 03, 2022",0,1,--
others,Taylor Monahan,- -,- -,--,"Nov 03, 2022",0,1,--
others,Andrew Jiang,- -,- -,--,"Nov 02, 2022",0,1,--
others,Brett Shear,- -,- -,--,"Nov 02, 2022",0,4,--
others,James Young,- -,- -,--,"Nov 02, 2022",0,4,--
others,Devin Finzer,- -,- -,--,"Nov 02, 2022",0,4,--
others,Daniel Heyman,- -,- -,--,"Nov 02, 2022",0,1,--
others,Igor Lilic,- -,- -,--,"Nov 02, 2022",0,1,--
others,Erick Calderon,- -,- -,--,"Nov 02, 2022",0,3,--
others,Reid Hoffman,- -,- -,--,"Nov 01, 2022",0,6,--
others,Vaibhav Chellani,- -,- -,--,"Nov 01, 2022",0,2,--
others,James Duncan,- -,- -,--,"Nov 01, 2022",0,1,--
others,Ray Hindi,- -,- -,--,"Nov 01, 2022",0,1,--
others,Brendan Forster,- -,- -,--,"Nov 01, 2022",0,1,--
others,Shayne Coplan,- -,- -,--,"Nov 01, 2022",0,6,--
others,Igor Igamberdiev,- -,- -,--,"Nov 01, 2022",0,2,--
others,Ryan Petersen,- -,- -,--,"Oct 27, 2022",0,1,--
others,Aaron Harris,- -,- -,--,"Oct 24, 2022",0,1,--
others,Tyler Scott Ward,- -,- -,--,"Oct 22, 2022",0,11,--
others,Nate McKervey,- -,- -,--,"Oct 20, 2022",0,1,--
others,Gil Penchina,- -,- -,--,"Oct 20, 2022",0,2,--
others,Arjun Sethi,- -,- -,--,"Oct 20, 2022",0,2,--
others,Gil Penchina,- -,- -,--,"Oct 20, 2022",0,2,--
others,Arjun Sethi,- -,- -,--,"Oct 20, 2022",0,2,--
others,Amy Sun,- -,- -,--,"Oct 19, 2022",0,1,--
others,Marcus Eng,- -,- -,--,"Oct 19, 2022",0,1,--
others,Mayur Gupta,- -,- -,--,"Oct 18, 2022",0,1,--
others,Yele Bademosi,- -,- -,--,"Oct 18, 2022",0,2,--
others,Norbert Bodziony,- -,- -,--,"Oct 18, 2022",0,5,--
others,Fabio Berger,- -,- -,--,"Oct 18, 2022",0,2,--
others,Felix Xu,- -,- -,--,"Oct 18, 2022",0,2,--
others,Nakul Gupta,- -,- -,--,"Oct 18, 2022",0,3,--
others,Nicole Zhang,- -,- -,--,"Oct 17, 2022",0,1,--
others,Shane Mac,- -,- -,--,"Oct 15, 2022",0,1,--
others,NiMA Asghari,- -,- -,--,"Oct 13, 2022",0,4,--
others,Scott Fitsimones,- -,- -,--,"Oct 13, 2022",0,4,--
others,Abbey Titcomb,- -,- -,--,"Oct 13, 2022",0,1,--
others,Philip Stehlik,- -,- -,--,"Oct 13, 2022",0,2,--
others,Fabien Marino,- -,- -,--,"Oct 13, 2022",0,1,--
others,Fredrik Haga,- -,- -,--,"Oct 13, 2022",0,3,--
others,Peter Grosskopf,- -,- -,--,"Oct 13, 2022",0,1,--
others,Carylyne Chan,- -,- -,--,"Oct 12, 2022",0,1,--
others,Andre Iguodala,- -,- -,--,"Oct 11, 2022",0,4,--
others,Akatsuki,Traditional Enterprises,--,--,"Oct 04, 2022",0,8,--
others,Ali Yahya,- -,- -,--,"Oct 04, 2022",0,1,--
others,Adam Nash,- -,- -,--,"Oct 03, 2022",0,3,--
others,Amir Bandeali,- -,- -,--,"Sep 30, 2022",0,2,--
others,Francesco Agosti,- -,- -,--,"Sep 30, 2022",0,4,--
others,John Johnson,- -,- -,--,"Sep 30, 2022",0,1,--
others,Will Warren,- -,- -,--,"Sep 30, 2022",0,2,--
others,Jeremy Welch,- -,- -,--,"Sep 30, 2022",0,1,--
others,Noah Jessop,- -,- -,--,"Sep 23, 2022",0,5,--
others,Gregory Rocco,- -,- -,--,"Sep 23, 2022",0,3,--
others,Baptiste Grève,- -,- -,--,"Sep 23, 2022",0,1,--
others,Michael Sena,- -,- -,--,"Sep 23, 2022",0,2,--
others,Sam Hart,- -,- -,--,"Sep 22, 2022",0,1,--
others,Jon Charbonneau,- -,- -,--,"Sep 22, 2022",0,2,--
others,Florian Wimmer,- -,- -,--,"Sep 22, 2022",0,1,--
others,Tianwei Liu,- -,- -,--,"Sep 21, 2022",0,3,--
others,Chris McCann,- -,- -,--,"Sep 21, 2022",0,9,--
others,Lukas Schor,- -,- -,--,"Sep 21, 2022",0,1,--
others,Nikhil Gopalani,- -,- -,--,"Sep 20, 2022",0,1,--
others,David Schwed,- -,- -,--,"Sep 20, 2022",0,3,--
others,Mitchell Amador,- -,- -,--,"Sep 20, 2022",0,2,--
others,George Xian Zeng,- -,- -,--,"Sep 20, 2022",0,1,--
others,Shawn Xu,- -,- -,--,"Sep 19, 2022",0,2,--
others,Thuc Tuan Hoang,- -,- -,--,"Sep 19, 2022",0,2,--
others,Steve Aoki,- -,- -,--,"Sep 15, 2022",0,5,--
others,Justin David Blau,- -,- -,--,"Sep 14, 2022",0,7,--
others,Alex Chung,- -,- -,--,"Sep 14, 2022",0,3,--
others,Justin David Blau,- -,- -,--,"Sep 14, 2022",0,7,--
others,Mandy Wang,- -,- -,--,"Sep 12, 2022",0,2,--
others,Ani Pai,- -,- -,--,"Sep 08, 2022",0,3,--
others,Josh Hannah,- -,- -,--,"Aug 30, 2022",0,10,--
others,Jack Herrick,- -,- -,--,"Aug 30, 2022",0,10,--
others,Daryl Lau,- -,- -,--,"Aug 25, 2022",0,6,--
others,Molly,- -,- -,--,"Aug 25, 2022",0,2,--
others,Mariano Conti,- -,- -,--,"Aug 25, 2022",0,17,--
others,Jamis Johnson,- -,- -,--,"Aug 25, 2022",0,4,--
others,Henry Ault,- -,- -,--,"Aug 23, 2022",0,1,--
others,Charles St. Louis,- -,- -,--,"Aug 18, 2022",0,1,--
others,Hart Lambur,- -,- -,--,"Aug 18, 2022",0,9,--
others,Pacman,- -,- -,--,"Aug 18, 2022",0,1,--
others,Edgar Pavlovsky,- -,- -,--,"Aug 11, 2022",0,1,--
others,Armani Ferrante,- -,- -,--,"Aug 11, 2022",0,1,--
others,Nitesh Nath,- -,- -,--,"Aug 11, 2022",0,1,--
others,Lucy Gazmararian,- -,- -,--,"Aug 10, 2022",0,1,--
others,Scott Purcell,- -,- -,--,"Aug 09, 2022",0,1,--
others,Lauren Stephanian,- -,- -,--,"Aug 09, 2022",0,2,--
others,Marvin Ammori,- -,- -,--,"Aug 09, 2022",0,3,--
others,Jinglan Wang,- -,- -,--,"Aug 09, 2022",0,8,--
others,Scott Purcell,- -,- -,--,"Aug 09, 2022",0,1,--
others,Jinglan Wang,- -,- -,--,"Aug 09, 2022",0,8,--
others,Lauren Stephanian,- -,- -,--,"Aug 09, 2022",0,2,--
others,Eva Beylin,- -,- -,--,"Aug 09, 2022",0,2,--
others,Bruce Pon,- -,- -,--,"Aug 09, 2022",0,1,--
others,Justin Mart,- -,- -,--,"Aug 05, 2022",0,2,--
others,Patrick Chang,- -,- -,--,"Aug 05, 2022",0,1,--
others,Daniel Hwang,- -,- -,--,"Aug 02, 2022",0,2,--
others,Zach Segal,- -,- -,--,"Aug 02, 2022",0,1,--
others,Anthony Yoon,- -,- -,--,"Aug 02, 2022",0,2,--
others,Benny Giang,- -,- -,--,"Aug 02, 2022",0,2,--
others,John Lee,- -,- -,--,"Aug 02, 2022",0,1,--
others,JC Kim,- -,- -,--,"Aug 02, 2022",0,1,--
others,Thomas Vu,- -,- -,--,"Aug 02, 2022",0,6,--
others,Mohamed Elkasstawi,- -,- -,--,"Aug 02, 2022",0,1,--
others,Yida Gao,- -,- -,--,"Aug 02, 2022",0,1,--
others,Matthew Niemerg,- -,- -,--,"Aug 01, 2022",0,1,--
others,Antoni Zolciak,- -,- -,--,"Aug 01, 2022",0,1,--
others,Ryan Rodenbaugh,- -,- -,--,"Jul 30, 2022",0,1,--
others,David Post,- -,- -,--,"Jul 30, 2022",0,4,--
others,Björn Wagner,- -,- -,--,"Jul 29, 2022",0,1,--
others,Simon Telian,- -,- -,--,"Jul 28, 2022",0,1,--
others,Emilie Choi,- -,- -,--,"Jul 28, 2022",0,2,--
others,Gordon Wintrob,- -,- -,--,"Jul 28, 2022",0,1,--
others,Dan Bertoli,- -,- -,--,"Jul 27, 2022",0,1,--
others,Holdun,Traditional Enterprises,Bahamas,1993,"Jul 27, 2022",0,1,--
others,Megan Kaspar,- -,- -,--,"Jul 27, 2022",0,3,--
others,Holdun,Traditional Enterprises,Bahamas,1993,"Jul 27, 2022",0,1,--
others,Kunal Shah,- -,- -,--,"Jul 26, 2022",0,6,--
others,Isaac Zu,- -,- -,--,"Jul 19, 2022",0,4,--
others,Lisa Cuesta Bunin,- -,- -,--,"Jul 18, 2022",0,1,--
others,Tux Pacific,- -,- -,--,"Jul 18, 2022",0,1,--
others,Luke Pearson,- -,- -,--,"Jul 15, 2022",0,1,--
others,Laxman Narasimhan,- -,- -,--,"Jul 15, 2022",0,1,--
others,Kirthiga Reddy,- -,- -,--,"Jul 15, 2022",0,1,--
others,Marcelo Claure,- -,- -,--,"Jul 15, 2022",0,1,--
others,Dara Khosrowshahi,- -,- -,--,"Jul 15, 2022",0,2,--
others,Michael Kong,- -,- -,--,"Jul 14, 2022",0,2,--
others,Mike Shinoda,- -,- -,--,"Jul 14, 2022",0,3,--
others,Wil Barnes,- -,- -,--,"Jul 14, 2022",0,1,--
others,Loong Wang,- -,- -,--,"Jul 14, 2022",0,3,--
others,Nick Avramov,- -,- -,--,"Jul 14, 2022",0,1,--
others,Francesco Renzi,- -,- -,--,"Jul 14, 2022",0,2,--
others,Max Stealth,Crypto-Native Fund,Australia,2021,"Jul 14, 2022",0,3,--
others,Julian Gay,- -,- -,--,"Jul 14, 2022",0,1,--
others,Puneet Kumar,- -,- -,--,"Jul 13, 2022",0,1,--
others,Flexx Chapman,- -,- -,--,"Jul 13, 2022",0,1,--
others,Sanat Rao,- -,- -,--,"Jul 13, 2022",0,2,--
others,Rahul Rai,- -,- -,--,"Jul 13, 2022",0,1,--
others,Mriganka Pattnaik,- -,- -,--,"Jul 13, 2022",0,1,--
others,Rahul Rai,- -,- -,--,"Jul 13, 2022",0,1,--
others,Manish Agarwal,- -,- -,--,"Jul 13, 2022",0,2,--
others,Neeraj Khandelwal,- -,- -,--,"Jul 13, 2022",0,1,--
others,Aakash Kumar,- -,- -,--,"Jul 13, 2022",0,1,--
others,Raymond Tonsing,- -,- -,--,"Jul 13, 2022",0,1,--
others,Peter Hoang,- -,- -,--,"Jul 13, 2022",0,1,--
others,Trache,- -,- -,--,"Jul 13, 2022",0,2,--
others,Alexander Erikstrup,- -,- -,--,"Jul 13, 2022",0,1,--
others,Vishal K. Gupta,- -,- -,--,"Jul 13, 2022",0,1,--
others,Sumit Gupta,- -,- -,--,"Jul 13, 2022",0,2,--
others,Chris Cantino,- -,- -,--,"Jul 13, 2022",0,1,--
others,Simon Doherty,- -,- -,--,"Jul 13, 2022",0,1,--
others,Andy Weissman,- -,- -,--,"Jul 13, 2022",0,1,--
others,Ian Rogers,- -,- -,--,"Jul 13, 2022",0,2,--
others,Manish Agarwal,- -,- -,--,"Jul 13, 2022",0,2,--
others,Neeraj Khandelwal,- -,- -,--,"Jul 13, 2022",0,1,--
others,Aakash Kumar,- -,- -,--,"Jul 13, 2022",0,1,--
others,Raymond Tonsing,- -,- -,--,"Jul 13, 2022",0,1,--
others,Trache,- -,- -,--,"Jul 13, 2022",0,2,--
others,Ian Rogers,- -,- -,--,"Jul 13, 2022",0,2,--
others,Onur Akpolat,- -,- -,--,"Jul 12, 2022",0,1,--
others,Manu Red Pills,- -,- -,--,"Jul 12, 2022",0,1,--
others,Ivailo Jordanov,- -,- -,--,"Jul 12, 2022",0,3,--
others,Thomas de Phuoc,- -,- -,--,"Jul 12, 2022",0,1,--
others,Pablo Veyrat,- -,- -,--,"Jul 12, 2022",0,1,--
others,Dydymoon,- -,- -,--,"Jul 12, 2022",0,1,--
