Name,Tag,Ecology,Hyperlink
ODAILY,Crypto Media,None,https://www.rootdata.com/Projects/detail/ODAILY?k=MzQ2Ng%3D%3D
LianLu Finance,Crypto Media,None,https://www.rootdata.com/Projects/detail/LianLu%20Finance?k=MzQ2OQ%3D%3D
Xiao Cong,Crypto Media,None,https://www.rootdata.com/Projects/detail/Xiao%20Cong?k=MzQ3MQ%3D%3D
Area 31,Crypto Media,None,https://www.rootdata.com/Projects/detail/Area%2031?k=MzQ3Mg%3D%3D
Block Finance,Crypto Media,None,https://www.rootdata.com/Projects/detail/Block%20Finance?k=MzQ3Mw%3D%3D
Qifeng Finance,Crypto Media,None,https://www.rootdata.com/Projects/detail/Qifeng%20Finance?k=MzQ3NA%3D%3D
TuoLuo Technology,Crypto Media,None,https://www.rootdata.com/Projects/detail/TuoLuo%20Technology?k=MzQ3NQ%3D%3D
Hu Lian Mai Bo,Crypto Media,None,https://www.rootdata.com/Projects/detail/Hu%20Lian%20Mai%20Bo?k=MzQ3Ng%3D%3D
Forkast,Crypto Media,None,https://www.rootdata.com/Projects/detail/Forkast?k=MzQ3OA%3D%3D
BeInCrypto,Crypto Media,None,https://www.rootdata.com/Projects/detail/BeInCrypto?k=MzQ4Mg%3D%3D
AMBCrypto,Crypto Media,None,https://www.rootdata.com/Projects/detail/AMBCrypto?k=MzQ4OA%3D%3D
Ledger Insights,Crypto Media,None,https://www.rootdata.com/Projects/detail/Ledger%20Insights?k=MzQ5MQ%3D%3D
Kronos Research,CeFi、Quantitative Trading,None,https://www.rootdata.com/Projects/detail/Kronos%20Research?k=MzUxOQ%3D%3D
Bitdeer,Mining industry、Cloud Computing Power,None,https://www.rootdata.com/Projects/detail/Bitdeer?k=MzUyMw%3D%3D
Solteir,Mining industry,None,https://www.rootdata.com/Projects/detail/Solteir?k=MzUzOA%3D%3D
Sesterce,Mining industry,None,https://www.rootdata.com/Projects/detail/Sesterce?k=MzU0MA%3D%3D
Bee Computing,Mining industry,None,https://www.rootdata.com/Projects/detail/Bee%20Computing?k=MzU0OQ%3D%3D
Layer1 Technologies,Mining industry,None,https://www.rootdata.com/Projects/detail/Layer1%20Technologies?k=MzU3Mw%3D%3D
Summa,Cross-chain Bridge,None,https://www.rootdata.com/Projects/detail/Summa?k=MzU3Ng%3D%3D
ChainShot,Crypto Education,None,https://www.rootdata.com/Projects/detail/ChainShot?k=MzU3Nw%3D%3D
Coinbound,Crypto Marketing,None,https://www.rootdata.com/Projects/detail/Coinbound?k=MzU5Mg%3D%3D
Cryptoken media,Crypto Marketing,None,https://www.rootdata.com/Projects/detail/Cryptoken%20media?k=MzU5NQ%3D%3D
evan GmbH,Technology Solutions,None,https://www.rootdata.com/Projects/detail/evan%20GmbH?k=MzYxMw%3D%3D
Lambda256,Technology Solutions,None,https://www.rootdata.com/Projects/detail/Lambda256?k=MzYxNQ%3D%3D
Digital Assets Data,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/Digital%20Assets%20Data?k=MzYxOQ%3D%3D
Engiven,Technology Solutions,None,https://www.rootdata.com/Projects/detail/Engiven?k=MzYyMQ%3D%3D
Horizen Labs,Technology Solutions,None,https://www.rootdata.com/Projects/detail/Horizen%20Labs?k=MzYyMg%3D%3D
StoboxSTBU,Technology Solutions,None,https://www.rootdata.com/Projects/detail/Stobox?k=MzYyNA%3D%3D
rct AI,Infra、AI,None,https://www.rootdata.com/Projects/detail/rct%20AI?k=MzYzNQ%3D%3D
Bison Trails,Infra、Dev Platform、Blockchain API,None,https://www.rootdata.com/Projects/detail/Bison%20Trails?k=MzYzNg%3D%3D
CYBAVO,Infra、Dev Platform,None,https://www.rootdata.com/Projects/detail/CYBAVO?k=MzY0MA%3D%3D
Zabo,Infra、Dev Platform,None,https://www.rootdata.com/Projects/detail/Zabo?k=MzY0MQ%3D%3D
InfStones,Infra、Dev Platform、Node Service,"Ethereum, Polygon, BNB Chain",https://www.rootdata.com/Projects/detail/InfStones?k=MzY0Mw%3D%3D
Chainstack,Infra、Dev Platform、Node Service,"Ethereum, Polygon, BNB Chain",https://www.rootdata.com/Projects/detail/Chainstack?k=MzY0Ng%3D%3D
Merkle Science,Compliance Solutions、On-Chain Investigation,None,https://www.rootdata.com/Projects/detail/Merkle%20Science?k=MzY1Nw%3D%3D
DappReview,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/DappReview?k=MzY3MQ%3D%3D
TaxBit,Tools、Tax & Accounting,None,https://www.rootdata.com/Projects/detail/TaxBit?k=MzY3Mg%3D%3D
Cryptio,Tools、Tax & Accounting,None,https://www.rootdata.com/Projects/detail/Cryptio?k=MzY3Ng%3D%3D
Lumina,Tools、Tax & Accounting,None,https://www.rootdata.com/Projects/detail/Lumina?k=MzY3OA%3D%3D
rotki,Tools、Tax & Accounting,None,https://www.rootdata.com/Projects/detail/rotki?k=MzY3OQ%3D%3D
Messari,Tools、Data & Analysis、Market Data、Research Organization,None,https://www.rootdata.com/Projects/detail/Messari?k=MzY4Ng%3D%3D
CryptoRank,Tools、Data & Analysis、Market Data,None,https://www.rootdata.com/Projects/detail/CryptoRank?k=MzY5Mg%3D%3D
COIN360,Tools、Data & Analysis、Market Data,None,https://www.rootdata.com/Projects/detail/COIN360?k=MzY5OQ%3D%3D
TRONSCAN,Tools、Blockchain explorer、Data & Analysis,Tron,https://www.rootdata.com/Projects/detail/TRONSCAN?k=MzcwNQ%3D%3D
LongHash,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/LongHash?k=MzcxMQ%3D%3D
Glassnode,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/Glassnode?k=MzcxMg%3D%3D
Blockdata,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/Blockdata?k=MzcyMA%3D%3D
QKL123,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/QKL123?k=MzcyMw%3D%3D
Whale Alert,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/Whale%20Alert?k=MzcyNg%3D%3D
Shrimpy,Tools、Trading robot,None,https://www.rootdata.com/Projects/detail/Shrimpy?k=Mzc0NQ%3D%3D
HyperTrader,Tools、Trading robot,None,https://www.rootdata.com/Projects/detail/HyperTrader?k=Mzc1NA%3D%3D
Lolli,E-commerce,None,https://www.rootdata.com/Projects/detail/Lolli?k=Mzc4Nw%3D%3D
Slowmist,Security Solutions、Security Audit,None,https://www.rootdata.com/Projects/detail/Slowmist?k=Mzc5OA%3D%3D
PeckShield,Security Solutions、Security Audit,None,https://www.rootdata.com/Projects/detail/PeckShield?k=MzgwNA%3D%3D
Beosin,Security Solutions、Security Audit,None,https://www.rootdata.com/Projects/detail/Beosin?k=MzgwOA%3D%3D
Curv,Custody,None,https://www.rootdata.com/Projects/detail/Curv?k=MzgxNg%3D%3D
Huobi Chat,Social Communication,None,https://www.rootdata.com/Projects/detail/Huobi%20Chat?k=MzgyMQ%3D%3D
Arianee,NFT、NFT solutions,Ethereum,https://www.rootdata.com/Projects/detail/Arianee?k=MzgzMQ%3D%3D
Immutable,NFT、Game Development,None,https://www.rootdata.com/Projects/detail/Immutable?k=MzgzOQ%3D%3D
Hashgard,Infra、Layer1,None,https://www.rootdata.com/Projects/detail/Hashgard?k=Mzg1Mg%3D%3D
Staked,DeFi,None,https://www.rootdata.com/Projects/detail/Staked?k=Mzg1Ng%3D%3D
OSL,CEX、Brokers、Custody、OTC,None,https://www.rootdata.com/Projects/detail/OSL?k=Mzg2MA%3D%3D
CoinMex,CEX,None,https://www.rootdata.com/Projects/detail/CoinMex?k=Mzg2Mg%3D%3D
CryptoSX,CeFi、CEX、Digital Securities,None,https://www.rootdata.com/Projects/detail/CryptoSX?k=Mzg3MQ%3D%3D
BingX,CeFi、CEX、Socia Trading,None,https://www.rootdata.com/Projects/detail/BingX?k=Mzg3NA%3D%3D
Bakkt,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bakkt?k=Mzg4Ng%3D%3D
TokocryptoTKO,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Tokocrypto?k=Mzg4OA%3D%3D
CoinDCX,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/CoinDCX?k=Mzg5Mw%3D%3D
MEXCMX,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/MEXC?k=Mzg5Ng%3D%3D
Bybit,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bybit?k=MzkxMw%3D%3D
AscendEXASD,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/AscendEX?k=MzkyNA%3D%3D
WazirXWRX,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/WazirX?k=MzkyNw%3D%3D
BitgetBGB,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bitget?k=MzkzMg%3D%3D
Amber Japan,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Amber%20Japan?k=MzkzMw%3D%3D
Blocktrade,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Blocktrade?k=MzkzNg%3D%3D
VALR,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/VALR?k=Mzk0OQ%3D%3D
Rain,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Rain?k=Mzk1MQ%3D%3D
Bitkub,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bitkub?k=Mzk1Mw%3D%3D
Bitfront,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bitfront?k=Mzk2MA%3D%3D
LINE BITMAX,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/LINE%20BITMAX?k=Mzk2MQ%3D%3D
Bitex,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bitex?k=Mzk2NQ%3D%3D
VirgoCX,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/VirgoCX?k=Mzk2Ng%3D%3D
Bitvavo,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bitvavo?k=Mzk2OQ%3D%3D
BTC.com.au,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/BTC.com.au?k=Mzk3Ng%3D%3D
Tokyo Hash,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Tokyo%20Hash?k=Mzk4Mw%3D%3D
Coinmetro,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Coinmetro?k=Mzk4NQ%3D%3D
BHEXBHT,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/BHEX?k=Mzk5NA%3D%3D
BiONE,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/BiONE?k=Mzk5NQ%3D%3D
BiKiBIKI,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/BiKi?k=Mzk5OA%3D%3D
BilaxyBIA,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Bilaxy?k=NDAwMA%3D%3D
GJ.COM,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/GJ.COM?k=NDAwMQ%3D%3D
FcoinFT,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Fcoin?k=NDAwMg%3D%3D
BTEXBT,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/BTEX?k=NDAwNA%3D%3D
CoinBurpBURP,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/CoinBurp?k=NDAyOA%3D%3D
ErisX,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/ErisX?k=NDAzNQ%3D%3D
BiUP,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/BiUP?k=NDAzOA%3D%3D
CoinSmart,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/CoinSmart?k=NDA0OA%3D%3D
Xena Exchange,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Xena%20Exchange?k=NDA1NA%3D%3D
MX Global,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/MX%20Global?k=NDA1NQ%3D%3D
Talos,CeFi Solutions,None,https://www.rootdata.com/Projects/detail/Talos?k=NDA1Ng%3D%3D
1Token,CeFi、CeFi Solutions,None,https://www.rootdata.com/Projects/detail/1Token?k=NDA1OA%3D%3D
Aquanow,CeFi、CeFi Solutions,None,https://www.rootdata.com/Projects/detail/Aquanow?k=NDA3MQ%3D%3D
Sigil Fund,CeFi、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/Sigil%20Fund?k=NDA4NQ%3D%3D
Galaxy,CeFi、Brokers、Mining industry、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/Galaxy?k=NDA4Ng%3D%3D
New Huo Tech,CeFi、Lending(CeFi)、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/New%20Huo%20Tech?k=NDA4OA%3D%3D
21Shares,CeFi、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/21Shares?k=NDA5MA%3D%3D
Hashdex,CeFi、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/Hashdex?k=NDEwMg%3D%3D
Wave Digital Assets,CeFi、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/Wave%20Digital%20Assets?k=NDExMw%3D%3D
Finoa,CeFi、Custody、Staking Services,None,https://www.rootdata.com/Projects/detail/Finoa?k=NDExNQ%3D%3D
HashKey Cloud,Staking Services,None,https://www.rootdata.com/Projects/detail/HashKey%20Cloud?k=NDExNg%3D%3D
FlexaAMP,CeFi、Payments,None,https://www.rootdata.com/Projects/detail/Flexa?k=NDExOA%3D%3D
TripleA,CeFi、Payments,None,https://www.rootdata.com/Projects/detail/TripleA?k=NDEyNA%3D%3D
Paradigm,CeFi,None,https://www.rootdata.com/Projects/detail/Paradigm%20?k=NDEzNQ%3D%3D
Centre,CeFi、Stablecoin Issuers,None,https://www.rootdata.com/Projects/detail/Centre?k=NDEzNw%3D%3D
Fireblocks,Infra、MPC Wallet,None,https://www.rootdata.com/Projects/detail/Fireblocks?k=NDE0Mw%3D%3D
Hex Trust,CeFi、Custody,None,https://www.rootdata.com/Projects/detail/Hex%20Trust?k=NDE0OA%3D%3D
PolySign,CeFi、Custody,None,https://www.rootdata.com/Projects/detail/PolySign?k=NDE1MA%3D%3D
Komainu,CeFi、Custody,None,https://www.rootdata.com/Projects/detail/Komainu?k=NDE1Mw%3D%3D
Propine,CeFi、Custody,None,https://www.rootdata.com/Projects/detail/Propine?k=NDE1Ng%3D%3D
Milo,CeFi,None,https://www.rootdata.com/Projects/detail/Milo?k=NDE2Ng%3D%3D
Cogni,CeFi,None,https://www.rootdata.com/Projects/detail/Cogni?k=NDE2OA%3D%3D
Alphanonce,CeFi、Quantitative Trading,None,https://www.rootdata.com/Projects/detail/Alphanonce?k=NDE3Nw%3D%3D
WOO NetworkWOO,DeFi、CeFi、DEX、Brokers、CeDeFi,"Ethereum, Polygon, BNB Chain",https://www.rootdata.com/Projects/detail/WOO%20Network?k=NDE3OQ%3D%3D
FalconX,CeFi、Brokers,None,https://www.rootdata.com/Projects/detail/FalconX?k=NDE4Mw%3D%3D
Elwood,CeFi、Brokers,None,https://www.rootdata.com/Projects/detail/Elwood?k=NDE4NA%3D%3D
Tagomi,CeFi、Brokers,None,https://www.rootdata.com/Projects/detail/Tagomi?k=NDE4OA%3D%3D
Babel Finance,CeFi、Lending(CeFi)、Brokers、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/Babel%20Finance?k=NDE5Mg%3D%3D
NexoNEXO,CeFi、Lending(CeFi),None,https://www.rootdata.com/Projects/detail/Nexo?k=NDE5NA%3D%3D
Vauld,CeFi、Lending(CeFi),None,https://www.rootdata.com/Projects/detail/Vauld?k=NDE5Ng%3D%3D
Figure,CeFi、Lending(CeFi),None,https://www.rootdata.com/Projects/detail/Figure?k=NDE5OQ%3D%3D
RenrenBitRRB,CeFi、Lending(CeFi),None,https://www.rootdata.com/Projects/detail/RenrenBit?k=NDIwMg%3D%3D
Ramp,Payments,None,https://www.rootdata.com/Projects/detail/Ramp?k=NDIxNA%3D%3D
LedgerPrime,CeFi、Quantitative Trading、Hedge Funds,None,https://www.rootdata.com/Projects/detail/LedgerPrime?k=NDIyMQ%3D%3D
Bamboo,CeFi,None,https://www.rootdata.com/Projects/detail/Bamboo?k=NDIyNg%3D%3D
Mudrex,CeFi,None,https://www.rootdata.com/Projects/detail/Mudrex?k=NDIyOQ%3D%3D
Delphia,CeFi,None,https://www.rootdata.com/Projects/detail/Delphia?k=NDIzMw%3D%3D
HashKey Group,CeFi、Asset Management（CeFi）,None,https://www.rootdata.com/Projects/detail/HashKey%20Group?k=NDIzNw%3D%3D
Cosmostation,Node Validators,None,https://www.rootdata.com/Projects/detail/Cosmostation?k=NDI0OQ%3D%3D
Terraform Labs,Software Development,None,https://www.rootdata.com/Projects/detail/Terraform%20Labs?k=NDI1OA%3D%3D
SONMSNM,Infra,BNB Chain,https://www.rootdata.com/Projects/detail/SONM?k=MTMwMTQ%3D
DMM Bitcoin,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/DMM%20Bitcoin?k=MTI5OTg%3D
Crypto Legal,Compliance Solutions,None,https://www.rootdata.com/Projects/detail/Crypto%20Legal?k=MTI4ODA%3D
VtradingVT,Tools、Trading robot,None,https://www.rootdata.com/Projects/detail/Vtrading?k=MTI3Nzc%3D
Alluma,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Alluma?k=MTI1NzY%3D
Specter Solutions,Infra、Wallet,None,https://www.rootdata.com/Projects/detail/Specter%20Solutions?k=MTI1NDE%3D
MedX Protocol,Medical health,Ethereum,https://www.rootdata.com/Projects/detail/MedX%20Protocol?k=MTI1Mzk%3D
TOKEN2049,Crypto Marketing,None,https://www.rootdata.com/Projects/detail/TOKEN2049?k=MTI1MTM%3D
HQLAᵡ,Infra、Enterprise Blockchain,None,https://www.rootdata.com/Projects/detail/HQLA%E1%B5%A1?k=MTI0NDg%3D
TokenStore,DeFi、DEX,Ethereum,https://www.rootdata.com/Projects/detail/TokenStore?k=MTIxMTM%3D
SingularX,DeFi、DEX,Ethereum,https://www.rootdata.com/Projects/detail/SingularX?k=MTIxMTE%3D
IagonIAG,Infra、Cloud Computing Power,Cardano,https://www.rootdata.com/Projects/detail/Iagon?k=MTIxMDE%3D
Mattereum,RWA,None,https://www.rootdata.com/Projects/detail/Mattereum?k=MTIwOTg%3D
Hashing24,Mining industry、Cloud Computing Power,None,https://www.rootdata.com/Projects/detail/Hashing24?k=MTE4MTc%3D
ThreeFold,Infra、Cloud Computing,None,https://www.rootdata.com/Projects/detail/ThreeFold?k=MTE3OTE%3D
BlockEQ,Infra、Wallet,None,https://www.rootdata.com/Projects/detail/BlockEQ?k=MTE3Nzk%3D
BiKing Exchange,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/BiKing%20Exchange?k=MTE2NDI%3D
EdenChainEDN,Infra、Layer1,None,https://www.rootdata.com/Projects/detail/EdenChain?k=MTE1Nzg%3D
Validation Cloud,Infra、Dev Platform、Blockchain API、Node Service,None,https://www.rootdata.com/Projects/detail/Validation%20Cloud?k=MTE1Mjk%3D
Coinranking,Tools、Data & Analysis、Market Data,None,https://www.rootdata.com/Projects/detail/Coinranking?k=MTE0NzE%3D
Cryptoast,Crypto Media,None,https://www.rootdata.com/Projects/detail/Cryptoast?k=MTE0NjQ%3D
Joltz,Marketing Solutions、Loyalty Platform,None,https://www.rootdata.com/Projects/detail/Joltz?k=MTE0MzI%3D
Algory,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/Algory?k=MTEyMzQ%3D
Bounties Network,Grants Platform,None,https://www.rootdata.com/Projects/detail/Bounties%20Network?k=MTExOTA%3D
LimeChain,Technology Solutions、Software Development,None,https://www.rootdata.com/Projects/detail/LimeChain?k=MTExMjA%3D
PhoenixPHB,Infra、Cloud Computing、AI,BNB Chain,https://www.rootdata.com/Projects/detail/Phoenix?k=MTEwNzU%3D
Effect NetworkEFX,Infra、AI、Data Market,"BNB Chain, EOS",https://www.rootdata.com/Projects/detail/Effect%20Network?k=MTEwNTY%3D
Coinbits,Software Development,None,https://www.rootdata.com/Projects/detail/Coinbits?k=MTA5OTg%3D
GamerHashGHX,Infra、DePIN、Cloud Computing,"Ethereum, BNB Chain",https://www.rootdata.com/Projects/detail/GamerHash?k=MTA5NTY%3D
Daxia,DeFi、Derivatives,Ethereum,https://www.rootdata.com/Projects/detail/Daxia?k=MTA3NDk%3D
KryllKRL,Tools、Trading robot、Socia Trading,None,https://www.rootdata.com/Projects/detail/Kryll?k=MTA2Nzc%3D
LATOKENLA,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/LATOKEN?k=MTA2NjU%3D
Curvegrid,Infra、Dev Platform,None,https://www.rootdata.com/Projects/detail/Curvegrid?k=MTA1ODE%3D
Bitpie,Infra、Wallet,None,https://www.rootdata.com/Projects/detail/Bitpie?k=MTA1ODA%3D
DeNetDE,Infra、Storage Network,None,https://www.rootdata.com/Projects/detail/DeNet?k=MTA1NzA%3D
CoinTrust,Crypto Media,None,https://www.rootdata.com/Projects/detail/CoinTrust?k=MTA1MzU%3D
Easy Crypto,CeFi、CEX,None,https://www.rootdata.com/Projects/detail/Easy%20Crypto?k=MTA1MzE%3D
BlockSpaces,CeFi,None,https://www.rootdata.com/Projects/detail/BlockSpaces?k=MTA1Mjc%3D
CoinPost,Crypto Media,None,https://www.rootdata.com/Projects/detail/CoinPost?k=MTA0Mjg%3D
PIVXPIVX,Digital Currency、Privacy,None,https://www.rootdata.com/Projects/detail/PIVX?k=MTAzNjc%3D
TokenTax,Tools、Tax & Accounting,None,https://www.rootdata.com/Projects/detail/TokenTax?k=MTAzNDA%3D
Openfinance,Digital Securities,None,https://www.rootdata.com/Projects/detail/Openfinance?k=MTAzMjM%3D
AutonioNIOX,DeFi,Ethereum,https://www.rootdata.com/Projects/detail/Autonio?k=MTAyNjA%3D
EMX,DeFi、Derivatives,Ethereum,https://www.rootdata.com/Projects/detail/EMX?k=MTAyNDI%3D
AmazeWallet,Infra、Layer1,None,https://www.rootdata.com/Projects/detail/AmazeWallet?k=MTAxNzg%3D
Binkabi,Infra、E-commerce,None,https://www.rootdata.com/Projects/detail/Binkabi?k=MTAxMTg%3D
Smart Valor,DeFi,None,https://www.rootdata.com/Projects/detail/Smart%20Valor?k=MTAwNTk%3D
Klickl,CeFi、CEX、Custody、Payments,None,https://www.rootdata.com/Projects/detail/Klickl?k=MTAwNTE%3D
Qitmeer NetworkMEER,Infra、Layer1,None,https://www.rootdata.com/Projects/detail/Qitmeer%20Network?k=MTAwMzM%3D
Renegade,Infra、Payments,None,https://www.rootdata.com/Projects/detail/Renegade?k=OTk5Nw%3D%3D
Carbon Chain,Environmental Solutions,None,https://www.rootdata.com/Projects/detail/Carbon%20Chain?k=OTk0Ng%3D%3D
CryptoRobotics,Tools、Trading robot,None,https://www.rootdata.com/Projects/detail/CryptoRobotics?k=OTkyNQ%3D%3D
Pellar,Infra、Enterprise Blockchain,None,https://www.rootdata.com/Projects/detail/Pellar?k=OTg0OQ%3D%3D
Inveniam,Technology Solutions,None,https://www.rootdata.com/Projects/detail/Inveniam?k=OTgzNw%3D%3D
LockTrip,Travel applications,None,https://www.rootdata.com/Projects/detail/LockTrip?k=OTYzOA%3D%3D
Bitnob,Payments、Bitcoin Ecosystem,None,https://www.rootdata.com/Projects/detail/Bitnob?k=OTYyNw%3D%3D
BonkBONK,Meme,Solana,https://www.rootdata.com/Projects/detail/Bonk?k=OTYxNg%3D%3D
Coin Meester BV,CeFi、Brokers,None,https://www.rootdata.com/Projects/detail/Coin%20Meester%20BV?k=OTYxMA%3D%3D
CryptoBLK,Technology Solutions,None,https://www.rootdata.com/Projects/detail/CryptoBLK?k=OTUyNQ%3D%3D
TectumTET,Infra、Layer1,None,https://www.rootdata.com/Projects/detail/Tectum?k=OTQ0MQ%3D%3D
Sal'Ad Labs,Crypto Marketing,None,https://www.rootdata.com/Projects/detail/Sal'Ad%20Labs?k=OTQxMw%3D%3D
SWFT BlockchainSWFTC,Infra、Payments、Cross-chain Bridge,"Ethereum, Polygon, BNB Chain",https://www.rootdata.com/Projects/detail/SWFT%20Blockchain?k=OTQwOA%3D%3D
Ozys,Software Development,None,https://www.rootdata.com/Projects/detail/Ozys?k=OTM0Nw%3D%3D
CoinCodex,Tools、Data & Analysis,None,https://www.rootdata.com/Projects/detail/CoinCodex?k=OTIyOA%3D%3D
Solidified,Security Solutions、Security Audit,None,https://www.rootdata.com/Projects/detail/Solidified?k=OTE4OQ%3D%3D
